Date & Time,AQI,High AQI,PM 1 - ug/m³,High PM 1 - ug/m³,PM 2.5 - ug/m³,High PM 2.5 - ug/m³,PM 10 - ug/m³,High PM 10 - ug/m³,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Dew Point - °C,High Dew Point - °C,Low Dew Point - °C,Wet Bulb - °C,High Wet Bulb - °C,Low Wet Bulb - °C,Heat Index - °C,High Heat Index - °C
8/2/2023 7:30,15,37,6,11,9,22,16,41,27,27,27,91,92,91,26,26,26,26,26,26,32,33
8/2/2023 7:45,17,30,6,11,10,18,18,33,27,27,27,91,91,90,26,26,25,26,26,26,32,32
8/2/2023 8:00,18,35,7,13,11,21,18,35,27,28,27,90,92,90,26,26,26,26,26,26,33,33
8/2/2023 8:15,17,33,7,11,10,20,18,35,28,28,27,90,91,90,26,26,26,26,26,26,33,33
8/2/2023 8:30,17,32,7,11,10,19,17,39,28,28,27,90,91,90,26,26,26,26,26,26,33,33
8/2/2023 8:45,19,38,7,14,12,23,19,32,27,28,27,90,91,90,26,26,26,26,26,26,33,33
8/2/2023 9:00,21,35,8,12,12,21,20,34,28,28,28,91,91,90,26,26,26,26,26,26,33,34
8/2/2023 9:15,19,40,7,11,12,24,20,37,28,28,28,90,91,89,26,26,26,26,26,26,33,33
8/2/2023 9:30,19,33,7,13,11,20,20,46,28,28,28,90,90,89,26,26,26,26,26,26,34,34
8/2/2023 9:45,19,38,7,12,12,23,20,36,28,28,28,90,90,89,26,26,26,27,27,26,34,34
8/2/2023 10:00,19,37,7,11,11,22,20,46,28,28,28,88,90,88,26,26,26,26,27,26,34,34
8/2/2023 10:15,19,38,7,14,11,23,20,42,28,28,28,90,90,88,26,26,26,27,27,26,34,34
8/2/2023 10:30,18,33,7,12,11,20,20,44,28,28,28,89,90,89,26,26,26,26,27,26,33,34
8/2/2023 10:45,18,38,7,13,11,23,19,39,28,28,28,89,90,88,26,26,26,26,26,26,34,34
8/2/2023 11:00,20,35,7,13,12,21,20,36,28,28,28,89,90,89,26,26,26,27,27,26,34,34
8/2/2023 11:15,20,35,7,12,12,21,20,39,28,28,28,88,89,88,26,26,26,26,27,26,34,35
8/2/2023 11:30,19,33,7,12,11,20,19,43,28,28,28,89,89,87,26,26,26,27,27,26,35,35
8/2/2023 11:45,20,37,7,13,12,22,21,45,29,29,28,87,89,87,26,26,26,27,27,27,36,36
8/2/2023 12:00,20,37,7,13,12,22,21,45,29,29,29,86,88,85,26,26,26,27,27,27,36,36
8/2/2023 12:15,18,38,7,10,11,23,19,40,29,29,29,87,88,85,26,27,26,27,27,27,35,36
8/2/2023 12:30,19,37,7,12,11,22,19,37,29,29,28,86,88,85,26,26,26,27,27,26,35,36
8/2/2023 12:45,21,47,8,16,12,28,21,45,29,29,28,87,87,86,26,26,26,27,27,26,35,35
8/2/2023 13:00,18,35,7,11,11,21,19,39,28,29,28,88,88,86,26,26,26,27,27,26,35,35
8/2/2023 13:15,17,32,7,11,10,19,19,40,28,29,28,86,88,86,26,26,26,26,27,26,35,35
8/2/2023 13:30,18,32,7,12,11,19,20,35,29,29,28,87,88,86,26,26,26,27,27,26,36,36
8/2/2023 13:45,17,33,6,12,10,20,18,32,29,29,28,88,89,87,26,26,26,27,27,27,35,36
8/2/2023 14:00,18,35,7,12,11,21,19,32,28,29,28,88,90,88,26,26,26,27,27,26,35,36
8/2/2023 14:15,17,37,7,12,10,22,20,44,28,29,28,87,88,87,26,26,26,27,27,26,35,35
8/2/2023 14:30,17,35,6,11,10,21,18,34,29,29,28,88,88,87,26,26,26,27,27,26,35,36
8/2/2023 14:45,16,32,6,12,10,19,18,42,29,29,28,85,88,84,26,27,26,27,27,27,37,37
8/2/2023 15:00,16,30,6,10,10,18,17,34,29,29,29,83,85,82,26,26,26,26,27,26,36,37
8/2/2023 15:15,16,32,6,11,9,19,18,43,29,29,29,86,86,84,26,26,26,27,27,26,36,36
8/2/2023 15:30,17,33,6,11,10,20,18,41,29,29,29,85,86,84,26,26,26,26,27,26,35,37
8/2/2023 15:45,16,37,6,12,10,22,18,40,29,29,28,87,87,85,26,26,26,26,27,26,34,35
8/2/2023 16:00,16,28,6,10,10,17,17,36,28,28,28,86,88,85,26,26,26,26,26,26,34,34
8/2/2023 16:15,17,28,7,11,10,17,17,34,28,28,28,87,87,84,26,26,25,26,26,26,34,35
8/2/2023 16:30,18,38,7,14,10,23,18,36,28,28,28,89,89,86,26,26,26,27,27,26,34,34
8/2/2023 16:45,17,32,6,10,10,19,18,31,28,28,28,90,90,88,26,26,26,27,27,26,34,34
8/2/2023 17:00,18,35,7,12,11,21,18,45,28,28,28,88,90,88,26,26,26,26,27,26,34,34
8/2/2023 17:15,17,30,7,11,10,18,17,32,28,28,28,88,89,87,26,26,26,26,26,26,34,34
8/2/2023 17:30,18,33,7,11,10,20,17,33,28,28,28,87,88,87,26,26,26,26,26,26,34,34
8/2/2023 17:45,18,40,7,14,11,24,20,44,28,28,28,87,88,87,26,26,26,26,26,26,34,34
8/2/2023 18:00,17,33,7,13,10,20,17,35,28,28,28,88,89,87,26,26,26,26,26,26,34,34
8/2/2023 18:15,18,37,7,11,11,22,19,45,28,28,28,89,89,88,26,26,26,26,26,26,34,34
8/2/2023 18:30,18,32,7,11,11,19,18,38,28,28,28,89,89,87,26,26,26,26,26,26,33,34
8/2/2023 18:45,21,38,9,12,13,23,20,38,28,28,28,90,90,89,26,26,26,26,26,26,34,34
8/2/2023 19:00,20,33,8,12,12,20,20,35,28,28,27,90,91,88,26,26,25,26,26,26,32,34
8/2/2023 19:15,23,38,9,14,14,23,24,45,27,27,27,92,93,90,25,26,25,26,26,26,31,32
8/2/2023 19:30,26,48,10,17,15,29,25,48,27,27,27,92,94,92,26,26,25,26,26,26,31,31
8/2/2023 19:45,24,40,10,15,14,24,23,40,27,27,27,91,92,91,26,26,25,26,26,26,32,32
8/2/2023 20:00,24,40,10,15,14,24,23,42,27,27,27,92,92,91,26,26,26,26,26,26,32,33
8/2/2023 20:15,26,40,11,16,16,24,23,40,27,27,27,92,92,91,26,26,26,26,26,26,33,33
8/2/2023 20:30,23,37,9,14,14,22,22,37,27,27,27,93,93,92,26,26,26,26,26,26,33,33
8/2/2023 20:45,23,43,9,14,14,26,23,38,27,27,27,93,93,92,26,26,26,26,26,26,32,33
8/2/2023 21:00,23,43,9,15,14,26,23,44,27,27,27,91,93,91,26,26,26,26,26,26,32,32
8/2/2023 21:15,21,37,8,14,13,22,21,44,27,27,27,90,92,90,26,26,26,26,26,26,32,33
8/2/2023 21:30,22,38,9,14,14,23,24,45,27,27,27,93,93,90,26,26,26,26,26,26,32,33
8/2/2023 21:45,22,38,8,13,13,23,22,37,27,27,27,92,93,92,26,26,26,26,26,26,32,32
8/2/2023 22:00,22,37,8,13,13,22,21,45,27,27,27,93,93,92,26,26,26,26,26,26,32,32
8/2/2023 22:15,23,42,9,14,14,25,22,52,27,27,27,92,93,92,26,26,26,26,26,26,32,33
8/2/2023 22:30,19,33,8,12,11,20,18,36,27,27,27,91,92,90,26,26,25,26,26,26,32,32
8/2/2023 22:45,20,33,7,11,12,20,20,36,27,27,27,92,92,91,26,26,26,26,26,26,33,33
8/2/2023 23:00,21,37,8,13,13,22,20,46,27,27,27,91,93,91,26,26,26,26,26,26,33,33
8/2/2023 23:15,26,47,10,16,16,28,24,39,27,27,27,91,92,91,26,26,26,26,26,26,32,33
8/2/2023 23:30,21,42,8,15,12,25,21,38,27,27,27,91,92,91,26,26,26,26,26,26,33,33
8/2/2023 23:45,19,33,7,11,12,20,20,38,27,27,27,92,92,91,26,26,26,26,26,26,33,33
8/3/2023 0:00,19,37,7,13,11,22,20,44,27,27,27,92,92,91,26,26,26,26,26,26,32,33
8/3/2023 0:15,21,35,8,11,12,21,21,41,27,27,27,91,92,91,26,26,26,26,26,26,32,33
8/3/2023 0:30,18,35,7,12,11,21,20,40,27,27,27,92,92,91,26,26,26,26,26,26,32,33
8/3/2023 0:45,17,33,6,11,10,20,18,40,27,27,27,91,92,90,26,26,25,26,26,26,32,33
8/3/2023 1:00,17,30,7,11,10,18,18,38,27,27,27,92,93,91,26,26,26,26,26,26,32,32
8/3/2023 1:15,16,28,6,10,10,17,18,30,27,27,27,92,93,91,25,26,25,26,26,26,31,32
8/3/2023 1:30,17,35,7,9,10,21,19,35,27,27,27,93,93,91,26,26,25,26,26,26,32,32
8/3/2023 1:45,18,35,7,14,11,21,18,39,27,27,27,94,94,93,26,26,26,26,26,26,32,32
8/3/2023 2:00,19,35,7,12,11,21,19,34,27,27,27,93,94,93,26,26,26,26,26,26,32,32
8/3/2023 2:15,18,33,7,13,11,20,19,37,27,27,27,90,93,90,25,26,25,26,26,26,31,32
8/3/2023 2:30,17,30,7,10,10,18,18,44,27,27,27,92,92,90,26,26,25,26,26,26,32,32
8/3/2023 2:45,18,30,7,12,10,18,18,35,27,27,27,92,92,92,26,26,25,26,26,26,32,32
8/3/2023 3:00,17,30,7,11,10,18,19,48,27,27,27,92,92,92,26,26,26,26,26,26,32,32
8/3/2023 3:15,18,32,7,11,11,19,18,35,27,27,27,92,92,92,26,26,25,26,26,26,32,32
8/3/2023 3:30,18,35,7,12,11,21,18,36,27,27,27,92,93,92,26,26,25,26,26,26,32,32
8/3/2023 3:45,18,33,7,11,11,20,19,38,27,27,27,91,93,91,26,26,26,26,26,26,32,32
8/3/2023 4:00,17,32,7,10,10,19,17,33,27,27,27,91,92,90,26,26,25,26,26,26,32,32
8/3/2023 4:15,17,33,7,12,10,20,17,31,27,27,27,89,92,89,25,26,25,26,26,26,31,32
8/3/2023 4:30,16,35,6,11,10,21,16,30,27,27,27,90,90,89,25,25,25,26,26,25,31,32
8/3/2023 4:45,17,30,7,10,10,18,17,38,27,27,27,91,92,90,26,26,25,26,26,26,32,32
8/3/2023 5:00,17,33,6,11,10,20,20,48,27,27,27,92,92,91,26,26,26,26,26,26,32,32
8/3/2023 5:15,17,33,7,12,10,20,19,36,27,27,27,91,93,91,26,26,26,26,26,26,32,32
8/3/2023 5:30,17,30,7,11,10,18,18,35,27,27,27,91,91,90,26,26,25,26,26,26,32,32
8/3/2023 5:45,16,30,7,12,10,18,17,36,27,27,27,90,91,90,26,26,25,26,26,26,32,32
8/3/2023 6:00,17,40,6,13,10,24,18,41,27,27,27,90,91,90,26,26,25,26,26,26,32,32
8/3/2023 6:15,16,28,6,10,10,17,18,36,27,27,27,90,91,90,25,26,25,26,26,26,32,32
8/3/2023 6:30,24,45,9,16,14,27,24,43,27,27,27,91,92,90,26,26,25,26,26,26,32,32
8/3/2023 6:45,26,48,10,15,16,29,24,50,27,27,27,92,92,90,26,26,26,26,26,26,32,33
8/3/2023 7:00,19,40,8,13,11,24,19,41,27,27,27,91,93,91,26,26,26,26,26,26,32,33
8/3/2023 7:15,18,33,7,11,11,20,18,35,27,27,27,90,92,89,25,26,25,26,26,26,32,32
8/3/2023 7:30,19,32,8,14,12,19,19,40,27,27,27,91,91,90,26,26,25,26,26,26,32,32
8/3/2023 7:45,20,37,8,14,12,22,20,37,27,27,27,91,92,90,26,26,26,26,26,26,32,33
8/3/2023 8:00,18,37,7,12,11,22,18,36,27,27,27,91,92,91,26,26,26,26,26,26,32,33
8/3/2023 8:15,20,32,8,11,12,19,19,32,27,28,27,91,92,91,26,26,26,26,26,26,33,33
8/3/2023 8:30,23,43,10,16,14,26,22,38,28,28,27,90,91,89,26,26,26,26,26,26,33,33
8/3/2023 8:45,22,40,8,14,13,24,22,46,28,28,28,90,90,89,26,26,26,26,26,26,33,34
8/3/2023 9:00,22,40,8,13,13,24,22,37,28,28,28,91,91,90,26,26,26,26,27,26,34,34
8/3/2023 9:15,22,38,8,14,13,23,22,42,28,28,28,89,91,89,26,26,26,26,27,26,34,34
8/3/2023 9:30,23,40,9,15,14,24,22,40,28,28,28,89,89,88,26,26,26,26,26,26,34,34
8/3/2023 9:45,19,35,8,13,12,21,19,35,28,28,28,88,89,87,26,26,25,26,26,26,33,34
8/3/2023 10:00,21,42,9,14,13,25,21,44,28,28,28,89,90,88,26,26,26,26,26,26,33,34
8/3/2023 10:15,18,32,7,12,11,19,19,34,28,28,28,90,91,89,26,26,26,26,26,26,33,33
8/3/2023 10:30,18,32,7,13,11,19,19,36,28,28,28,90,90,89,26,26,26,26,26,26,34,34
8/3/2023 10:45,20,32,8,13,12,19,20,34,28,28,28,89,91,88,26,26,26,27,27,26,34,34
8/3/2023 11:00,18,32,7,11,11,19,19,39,28,28,28,90,90,88,26,26,26,27,27,26,34,35
8/3/2023 11:15,19,43,7,13,12,26,20,41,28,28,28,87,90,87,26,26,26,26,27,26,33,35
8/3/2023 11:30,18,37,7,11,11,22,19,44,28,28,28,90,90,87,26,26,26,27,27,26,34,34
8/3/2023 11:45,19,42,7,12,11,25,19,48,28,28,28,87,90,87,26,26,25,26,27,26,33,34
8/3/2023 12:00,23,38,9,13,14,23,21,36,28,28,28,90,90,87,26,26,25,27,27,26,34,34
8/3/2023 12:15,21,43,8,16,13,26,21,40,28,29,28,88,90,88,26,26,26,27,27,26,35,35
8/3/2023 12:30,22,48,9,15,13,29,22,42,29,29,28,86,88,86,26,26,26,27,27,27,36,36
8/3/2023 12:45,19,33,8,12,11,20,19,36,29,29,29,85,86,84,26,27,26,27,27,27,37,37
8/3/2023 13:00,19,32,7,12,11,19,20,39,30,30,29,84,86,84,27,27,26,27,28,27,38,38
8/3/2023 13:15,16,33,6,11,10,20,18,34,30,30,29,86,86,84,27,27,27,27,28,27,37,39
8/3/2023 13:30,17,35,7,11,10,21,18,33,29,30,29,85,86,85,27,27,27,27,28,27,38,38
8/3/2023 13:45,19,43,7,12,11,26,19,45,29,30,28,88,90,83,26,27,26,26,27,26,33,38
8/3/2023 14:00,17,30,7,11,10,18,16,32,27,28,27,89,90,87,25,26,25,26,26,25,32,33
8/3/2023 14:15,18,33,8,12,11,20,20,37,27,27,27,90,90,88,26,26,25,26,26,26,32,32
8/3/2023 14:30,18,30,7,11,11,18,18,34,28,28,27,89,90,89,26,26,26,26,27,26,34,34
8/3/2023 14:45,22,42,8,14,13,25,22,40,28,28,28,89,92,89,26,26,26,26,27,26,34,35
8/3/2023 15:00,18,40,7,16,11,24,19,38,28,28,28,92,93,89,26,26,26,27,27,26,34,34
8/3/2023 15:15,18,32,7,13,11,19,19,36,28,28,28,91,93,91,27,27,26,27,27,27,36,36
8/3/2023 15:30,18,37,7,13,10,22,18,40,29,29,28,87,91,87,26,27,26,27,27,27,36,37
8/3/2023 15:45,17,35,7,12,10,21,18,34,29,29,28,87,88,86,26,26,26,27,27,27,35,36
8/3/2023 16:00,16,33,6,11,10,20,16,36,29,29,28,87,88,86,26,26,26,27,27,26,35,36
8/3/2023 16:15,17,33,7,12,10,20,19,37,28,29,28,84,88,83,25,26,25,26,27,25,33,35
8/3/2023 16:30,16,30,7,11,10,18,16,38,28,28,28,85,85,83,25,25,25,26,26,25,33,33
8/3/2023 16:45,18,35,7,13,11,21,19,44,28,28,28,89,89,85,26,26,25,26,26,26,33,33
8/3/2023 17:00,18,40,7,12,11,24,18,39,28,28,28,88,89,88,26,26,26,26,26,26,34,34
8/3/2023 17:15,18,33,7,11,11,20,18,32,28,28,28,89,91,88,26,26,26,26,27,26,34,34
8/3/2023 17:30,18,32,7,12,11,19,19,43,28,28,27,92,93,89,26,26,26,26,26,26,33,34
8/3/2023 17:45,18,33,7,13,11,20,19,42,27,28,27,92,92,91,26,26,26,26,26,26,33,33
8/3/2023 18:00,20,38,8,13,12,23,20,37,28,28,27,92,92,91,26,26,26,26,27,26,33,34
8/3/2023 18:15,21,42,8,14,13,25,21,43,28,28,28,91,92,91,26,26,26,26,27,26,33,34
8/3/2023 18:30,23,40,9,13,14,24,21,39,28,28,28,91,92,91,26,26,26,26,27,26,33,34
8/3/2023 18:45,21,35,8,12,12,21,21,37,28,28,28,92,92,91,26,26,26,26,26,26,33,34
8/3/2023 19:00,21,42,8,13,12,25,20,45,27,28,27,93,94,91,26,26,26,26,27,26,32,34
8/3/2023 19:15,20,37,7,12,12,22,20,38,27,27,27,94,95,92,26,26,26,26,26,26,32,32
8/3/2023 19:30,19,42,7,12,11,25,19,35,27,27,27,95,95,92,26,26,25,26,26,26,32,32
8/3/2023 19:45,19,32,8,12,11,19,19,40,27,27,27,94,96,94,26,26,26,26,26,26,32,32
8/3/2023 20:00,16,28,6,11,10,17,17,37,27,27,27,95,95,94,26,26,26,26,26,26,32,33
8/3/2023 20:15,20,37,8,13,12,22,20,45,27,27,27,94,95,94,26,26,26,26,27,26,33,33
8/3/2023 20:30,22,42,8,14,13,25,21,47,27,27,27,92,94,92,26,26,26,26,26,26,32,33
8/3/2023 20:45,17,33,6,11,10,20,19,33,27,27,27,93,93,92,26,26,26,26,26,26,32,33
8/3/2023 21:00,17,33,6,13,10,20,17,33,27,27,27,92,93,91,26,26,25,26,26,26,32,33
8/3/2023 21:15,18,37,7,13,11,22,18,41,27,27,27,93,93,92,26,26,26,26,26,26,32,32
8/3/2023 21:30,16,30,6,12,10,18,16,34,27,27,27,92,93,92,26,26,26,26,26,26,32,32
8/3/2023 21:45,17,35,7,13,10,21,17,41,27,27,27,93,93,92,26,26,26,26,26,26,32,32
8/3/2023 22:00,14,25,6,10,8,15,15,29,27,27,27,93,93,92,26,26,26,26,26,26,32,32
8/3/2023 22:15,15,35,6,11,9,21,16,38,27,27,27,93,93,92,26,26,26,26,26,26,32,33
8/3/2023 22:30,15,28,6,9,9,17,16,31,27,27,27,94,94,93,26,26,26,26,26,26,33,33
8/3/2023 22:45,18,33,7,12,11,20,18,36,27,27,27,94,95,93,26,26,26,26,27,26,33,33
8/3/2023 23:00,16,30,6,10,10,18,18,37,27,27,27,94,95,94,26,26,26,26,27,26,33,33
8/3/2023 23:15,18,32,7,12,11,19,20,35,27,27,27,93,94,93,26,26,26,26,26,26,33,33
8/3/2023 23:30,18,35,6,12,11,21,19,35,27,27,27,91,94,91,26,26,26,26,26,26,32,33
8/3/2023 23:45,15,28,5,10,9,17,16,34,27,27,27,92,92,91,26,26,26,26,26,26,32,33
8/4/2023 0:00,17,33,6,11,10,20,18,39,27,27,27,92,93,91,26,26,26,26,26,26,32,33
8/4/2023 0:15,17,37,6,13,10,22,19,42,27,27,27,92,92,91,26,26,25,26,26,26,32,32
8/4/2023 0:30,15,32,6,11,9,19,16,31,27,27,27,92,93,92,26,26,26,26,26,26,32,32
8/4/2023 0:45,14,43,5,11,8,26,16,43,27,27,27,92,93,92,26,26,26,26,26,26,33,33
8/4/2023 1:00,12,25,5,8,7,15,16,31,27,27,27,92,93,92,26,26,26,26,26,26,32,33
8/4/2023 1:15,14,32,5,10,8,19,17,35,27,27,27,92,93,92,26,26,26,26,26,26,32,32
8/4/2023 1:30,14,32,5,11,8,19,16,38,27,27,27,92,92,91,26,26,26,26,26,26,32,32
8/4/2023 1:45,13,28,5,11,8,17,16,31,27,27,27,92,92,92,26,26,26,26,26,26,33,33
8/4/2023 2:00,14,28,5,9,8,17,17,36,27,27,27,92,93,92,26,26,26,26,26,26,32,33
8/4/2023 2:15,13,30,5,10,8,18,17,32,27,27,27,94,94,92,26,26,26,26,26,26,32,33
8/4/2023 2:30,13,30,5,11,8,18,16,35,27,27,27,93,94,92,26,26,26,26,26,26,32,33
8/4/2023 2:45,13,23,4,10,8,14,16,30,27,27,27,92,93,91,26,26,26,26,26,26,32,32
8/4/2023 3:00,14,28,5,12,8,17,17,28,27,27,27,93,93,92,26,26,26,26,26,26,32,33
8/4/2023 3:15,13,28,5,10,8,17,15,33,27,27,27,92,94,92,26,26,26,26,26,26,32,33
8/4/2023 3:30,18,40,8,13,11,24,19,34,27,27,27,89,93,89,25,26,25,25,26,25,31,32
8/4/2023 3:45,15,27,6,11,9,16,15,31,27,27,27,91,92,89,25,25,25,26,26,25,31,31
8/4/2023 4:00,13,28,5,8,8,17,15,31,27,27,27,92,93,91,25,26,25,26,26,26,31,31
8/4/2023 4:15,11,25,4,9,7,15,12,29,27,27,27,92,93,91,26,26,25,26,26,26,32,32
8/4/2023 4:30,12,25,4,8,7,15,14,27,27,27,27,93,94,92,26,26,26,26,26,26,32,32
8/4/2023 4:45,14,30,5,10,8,18,16,33,27,27,27,93,94,93,26,26,26,26,26,26,32,32
8/4/2023 5:00,13,30,5,8,8,18,16,32,27,27,27,93,93,92,26,26,26,26,26,26,32,32
8/4/2023 5:15,15,30,5,11,9,18,17,35,27,27,27,92,94,91,25,26,25,26,26,26,31,32
8/4/2023 5:30,16,35,6,13,10,21,17,34,27,27,27,91,94,91,25,26,25,26,26,26,31,32
8/4/2023 5:45,22,37,9,14,13,22,19,34,27,27,27,88,91,87,25,25,24,25,26,25,31,31
8/4/2023 6:00,22,40,9,15,13,24,18,36,27,27,27,89,90,87,25,25,25,25,25,25,31,31
8/4/2023 6:15,17,32,7,12,10,19,17,44,27,27,27,92,92,89,26,26,25,26,26,25,31,31
8/4/2023 6:30,17,32,7,11,10,19,17,33,27,27,27,93,93,92,26,26,26,26,26,26,32,32
8/4/2023 6:45,19,35,8,14,11,21,18,33,27,27,27,93,94,93,26,26,26,26,26,26,32,32
8/4/2023 7:00,22,40,9,14,13,24,20,37,27,27,27,94,94,93,26,26,26,26,26,26,32,32
8/4/2023 7:15,21,43,8,14,12,26,20,41,27,27,27,93,94,92,26,26,26,26,26,26,32,32
8/4/2023 7:30,20,37,8,12,12,22,22,41,27,27,27,93,94,92,26,26,26,26,26,26,32,33
8/4/2023 7:45,17,32,6,11,10,19,18,40,27,27,27,93,93,93,26,26,26,26,26,26,32,33
8/4/2023 8:00,17,35,6,10,10,21,18,34,27,27,27,93,93,92,26,26,26,26,26,26,33,33
8/4/2023 8:15,17,33,6,11,10,20,19,36,27,28,27,93,93,92,26,26,26,26,26,26,33,33
8/4/2023 8:30,18,30,7,11,11,18,19,36,27,28,27,92,93,91,26,26,26,26,26,26,33,33
8/4/2023 8:45,18,30,6,10,11,18,21,39,28,28,27,92,92,92,26,26,26,26,26,26,33,33
8/4/2023 9:00,17,32,6,12,10,19,19,41,28,28,28,91,92,91,26,26,26,26,26,26,33,33
8/4/2023 9:15,17,35,6,11,10,21,20,37,28,28,28,92,93,91,26,26,26,26,27,26,33,34
8/4/2023 9:30,18,33,7,12,10,20,19,40,28,28,27,92,93,92,26,26,26,26,26,26,33,33
8/4/2023 9:45,20,37,8,12,12,22,21,45,28,28,28,91,92,91,26,26,26,26,27,26,34,34
8/4/2023 10:00,17,30,6,11,10,18,19,35,28,28,28,90,91,90,26,26,26,26,27,26,33,34
8/4/2023 10:15,19,43,7,12,11,26,20,40,28,28,28,90,91,90,26,26,26,26,27,26,34,34
8/4/2023 10:30,18,35,7,10,10,21,20,43,28,28,28,90,91,90,26,26,26,27,27,26,34,34
8/4/2023 10:45,17,32,6,11,10,19,18,32,28,28,28,89,91,89,26,26,26,26,27,26,34,34
8/4/2023 11:00,16,28,6,10,9,17,17,32,28,28,28,90,90,89,26,26,26,27,27,26,34,34
8/4/2023 11:15,17,38,6,14,10,23,20,46,28,28,28,90,91,90,27,27,26,27,27,27,35,35
8/4/2023 11:30,17,33,6,10,10,20,18,42,28,28,28,90,91,90,26,27,26,27,27,27,35,35
8/4/2023 11:45,17,33,7,12,10,20,19,37,28,29,28,88,90,85,26,26,25,27,27,26,35,35
8/4/2023 12:00,23,42,8,16,14,25,22,39,29,29,28,88,89,87,27,27,26,27,27,27,37,37
8/4/2023 12:15,18,33,6,11,11,20,21,39,29,29,29,88,88,87,27,27,27,27,27,27,37,37
8/4/2023 12:30,17,33,6,11,10,20,20,37,29,29,29,86,87,86,27,27,27,27,27,27,37,37
8/4/2023 12:45,18,35,6,12,11,21,19,39,29,29,29,87,87,86,27,27,27,27,27,27,37,38
8/4/2023 13:00,18,32,7,11,11,19,20,40,29,29,29,85,87,85,27,27,26,27,28,27,37,38
8/4/2023 13:15,17,35,6,11,10,21,18,43,29,30,29,86,86,85,27,27,27,27,28,27,37,38
8/4/2023 13:30,15,32,6,11,9,19,19,38,29,29,29,86,86,85,26,27,26,27,27,27,36,37
8/4/2023 13:45,18,43,7,15,11,26,19,46,29,29,28,88,88,85,26,26,26,27,27,26,34,36
8/4/2023 14:00,16,33,6,9,9,20,16,37,28,28,28,89,90,88,26,26,26,27,27,26,35,35
8/4/2023 14:15,17,32,6,11,10,19,18,38,28,29,28,88,89,87,26,26,26,27,27,26,35,35
8/4/2023 14:30,17,42,6,13,10,25,20,43,29,29,28,88,89,88,27,27,26,27,27,27,36,36
8/4/2023 14:45,14,32,5,9,8,19,19,34,29,29,29,88,89,88,27,27,26,27,27,27,36,36
8/4/2023 15:00,15,30,5,10,9,18,19,47,29,29,28,88,89,88,26,27,26,27,27,27,35,36
8/4/2023 15:15,15,43,5,15,9,26,20,53,29,29,29,86,88,86,26,26,26,27,27,27,36,36
